#	CVE ID	CWE ID	# of Exploits	Vulnerability Type(s)	Publish Date	Update Date	Score	Gained Access Level	Access	Complexity	Authentication	Conf.	Integ.	Avail.
12	CVE-2013-5181	310		+Info	2013-10-23	2013-10-24	4.3	None	Remote	Medium	Not required	Partial	None	None	The auto-configuration feature in Mail in Apple Mac OS X before 10.9 selects plaintext authentication for unspecified servers that support CRAM-MD5 authentication, which allows remote attackers to obtain sensitive information by sniffing the network.
13	CVE-2013-5180	310			2013-10-23	2013-10-24	4.3	None	Remote	Medium	Not required	Partial	None	None	The srandomdev function in Libc in Apple Mac OS X before 10.9, when the kernel random-number generator is unavailable, produces predictable values instead of the intended random values, which makes it easier for context-dependent attackers to defeat cryptographic protection mechanisms by leveraging knowledge of these values, related to a compiler-optimization issue.
14	CVE-2013-5179	264		Bypass	2013-10-23	2013-10-24	6.4	None	Remote	Low	Not required	Partial	Partial	None	App Sandbox in Apple Mac OS X before 10.9 allows attackers to bypass intended sandbox restrictions via a crafted app that uses the LaunchServices interface to specify process arguments.
15	CVE-2013-5178	264			2013-10-23	2013-10-24	5.0	None	Remote	Low	Not required	None	Partial	None	LaunchServices in Apple Mac OS X before 10.9 does not properly restrict Unicode characters in filenames, which allows context-dependent attackers to spoof file extensions via a crafted character sequence.
16	CVE-2013-5177	189		DoS	2013-10-23	2013-10-24	4.9	None	Local	Low	Not required	None	None	Complete	The kernel in Apple Mac OS X before 10.9 allows local users to cause a denial of service (panic) via an invalid iovec structure.
17	CVE-2013-5176	189		DoS	2013-10-23	2013-10-24	4.9	None	Local	Low	Not required	None	None	Complete	The kernel in Apple Mac OS X before 10.9 does not properly handle integer values during unspecified tty device operations, which allows local users to cause a denial of service (system hang) by triggering a truncation error.
18	CVE-2013-5175	20		DoS +Info	2013-10-23	2013-10-24	6.6	None	Local	Low	Not required	Complete	None	Complete	The kernel in Apple Mac OS X before 10.9 allows local users to obtain sensitive information or cause a denial of service (out-of-bounds read and system crash) via a crafted Mach-O file.
19	CVE-2013-5174	189		DoS	2013-10-23	2013-10-24	4.9	None	Local	Low	Not required	None	None	Complete	Integer signedness error in the kernel in Apple Mac OS X before 10.9 allows local users to cause a denial of service (system crash) via a crafted tty read operation.
20	CVE-2013-5173	310		DoS	2013-10-23	2013-10-24	2.1	None	Local	Low	Not required	None	None	Partial	The random-number generator in the kernel in Apple Mac OS X before 10.9 provides lengthy exclusive access for processing of large requests, which allows local users to cause a denial of service (temporary generator outage) via an application that requires many random numbers.
21	CVE-2013-5172	189		DoS	2013-10-23	2013-10-24	7.1	None	Remote	Medium	Not required	None	None	Complete	The kernel in Apple Mac OS X before 10.9 does not properly determine the output length for SHA-2 digest function calls, which allows context-dependent attackers to cause a denial of service (panic) by triggering a digest operation, as demonstrated by an IPSec connection.
22	CVE-2013-5171	264		Bypass	2013-10-23	2013-10-24	3.3	None	Local	Medium	Not required	Partial	Partial	None	CoreGraphics in Apple Mac OS X before 10.9 allows local users to bypass secure input mode and log an arbitrary application's keystrokes via a hotkey event registration.
23	CVE-2013-5170	119		DoS Exec Code Overflow	2013-10-23	2013-10-24	6.8	None	Remote	Medium	Not required	Partial	Partial	Partial	Buffer underflow in CoreGraphics in Apple Mac OS X before 10.9 allows remote attackers to execute arbitrary code or cause a denial of service (application crash) via a crafted PDF document.
24	CVE-2013-5169	264		+Info	2013-10-23	2013-10-24	1.9	None	Local	Medium	Not required	Partial	None	None	CoreGraphics in Apple Mac OS X before 10.9, when display-sleep mode is used, does not ensure that screen locking blocks the visibility of all windows, which allows physically proximate attackers to obtain sensitive information by reading the screen.
25	CVE-2013-5168	20			2013-10-23	2013-10-24	6.8	None	Remote	Medium	Not required	Partial	Partial	Partial	Console in Apple Mac OS X before 10.9 allows user-assisted remote attackers to execute arbitrary applications by triggering a log entry with a crafted attached URL.
26	CVE-2013-5167	16			2013-10-23	2013-10-24	5.0	None	Remote	Low	Not required	None	Partial	None	CFNetwork in Apple Mac OS X before 10.9 does not properly support Safari's deletion of session cookies in response to a reset operation, which makes it easier for remote web servers to track users via Set-Cookie HTTP headers.
27	CVE-2013-5166			DoS	2013-10-23	2013-10-24	4.9	None	Local	Low	Not required	None	None	Complete	The Bluetooth USB host controller in Apple Mac OS X before 10.9 prematurely deletes interfaces, which allows local users to cause a denial of service (system crash) via a crafted application.
28	CVE-2013-5165	264		Bypass	2013-10-23	2013-10-24	6.4	None	Remote	Low	Not required	Partial	Partial	None	socketfilterfw in Application Firewall in Apple Mac OS X before 10.9 does not properly implement the --blockApp option, which allows remote attackers to bypass intended access restrictions via a network connection to an application for which blocking was configured.
29	CVE-2013-5164	362		Bypass	2013-10-23	2013-10-24	3.3	None	Local	Medium	Not required	Partial	Partial	None	Multiple race conditions in the Phone app in Apple iOS before 7.0.3 allow physically proximate attackers to bypass the locked state, and dial the telephone numbers in arbitrary Contacts entries, by visiting the Contacts pane.
30	CVE-2013-5163	287		Bypass	2013-10-04	2013-10-07	6.6	None	Local	Low	Not required	None	Complete	Complete	Directory Services in Apple Mac OS X before 10.8.5 Supplemental Update allows local users to bypass password-based authentication and modify arbitrary Directory Services records via unspecified vectors.
31	CVE-2013-5162	264		Bypass	2013-10-23	2013-10-24	2.1	None	Local	Low	Not required	Partial	None	None	Passcode Lock in Apple iOS before 7.0.3 on iPhone devices allows physically proximate attackers to bypass the passcode-failure disabled state by leveraging certain incorrect visibility of the passcode-entry view after use of the Phone app.
32	CVE-2013-5161	264		Bypass	2013-09-27	2013-10-07	4.4	None	Local	Medium	Not required	Partial	Partial	Partial	Passcode Lock in Apple iOS before 7.0.2 does not properly manage the lock state, which allows physically proximate attackers to bypass an intended passcode requirement, and open the Camera app or read the list of all recently opened apps, by leveraging unspecified transition errors.
33	CVE-2013-5160	264		Bypass	2013-09-27	2013-10-07	3.3	None	Local	Medium	Not required	Partial	Partial	None	Passcode Lock in Apple iOS before 7.0.2 on iPhone devices allows physically proximate attackers to bypass an intended passcode requirement, and dial arbitrary telephone numbers, by making a series of taps of the emergency-call button to trigger a NULL pointer dereference.
34	CVE-2013-5159	264		Bypass +Info	2013-09-19	2013-10-22	4.3	None	Remote	Medium	Not required	Partial	None	None	WebKit in Apple iOS before 7 allows remote attackers to bypass the Same Origin Policy and obtain potentially sensitive information about use of the window.webkitRequestAnimationFrame API via an IFRAME element.
35	CVE-2013-5158	264		+Info	2013-09-19	2013-10-22	2.1	None	Local	Low	Not required	Partial	None	None	The Social subsystem in Apple iOS before 7 does not properly restrict access to the cache of Twitter icons, which allows physically proximate attackers to obtain sensitive information about recent Twitter interaction via unspecified vectors.
36	CVE-2013-5157	264			2013-09-19	2013-10-22	5.0	None	Remote	Low	Not required	None	Partial	None	The Twitter subsystem in Apple iOS before 7 does not require API conformity for access to Twitter daemon interfaces, which allows attackers to post Tweets via a crafted app that sends direct requests to the daemon.
37	CVE-2013-5156	264		Bypass	2013-09-19	2013-10-22	4.3	None	Remote	Medium	Not required	Partial	None	None	The Telephony subsystem in Apple iOS before 7 does not require API conformity for access to telephony-daemon interfaces, which allows attackers to bypass intended restrictions on phone calls via a crafted app that sends direct requests to the daemon.
38	CVE-2013-5155	20		DoS	2013-09-19	2013-10-22	7.1	None	Remote	Medium	Not required	None	None	Complete	The Sandbox subsystem in Apple iOS before 7 allows attackers to cause a denial of service (infinite loop) via an application that writes crafted values to /dev/random.
39	CVE-2013-5154	264		Bypass	2013-09-19	2013-10-22	4.3	None	Remote	Medium	Not required	None	Partial	None	The Sandbox subsystem in Apple iOS before 7 determines the sandboxing requirement for a #! application on the basis of the script interpreter instead of the script, which allows attackers to bypass intended access restrictions via a crafted application.
40	CVE-2013-5153	264			2013-09-19	2013-10-22	2.1	None	Local	Low	Not required	Partial	None	None	Springboard in Apple iOS before 7 does not properly manage the lock state in Lost Mode, which allows physically proximate attackers to read notifications via unspecified vectors.
41	CVE-2013-5152	20			2013-09-19	2013-10-11	4.3	None	Remote	Medium	Not required	None	Partial	None	Mobile Safari in Apple iOS before 7 allows remote attackers to spoof the URL bar via a crafted web site.
42	CVE-2013-5151	79		XSS	2013-09-19	2013-10-22	4.3	None	Remote	Medium	Not required	None	Partial	None	Mobile Safari in Apple iOS before 7 does not prevent HTML interpretation of a document served with a text/plain content type, which allows remote attackers to conduct cross-site scripting (XSS) attacks by uploading a file.
43	CVE-2013-5150	200		+Info	2013-09-19	2013-10-22	1.9	None	Local	Medium	Not required	Partial	None	None	The history-clearing feature in Safari in Apple iOS before 7 does not clear the back/forward history of an open tab, which allows physically proximate attackers to obtain sensitive information by leveraging an unattended workstation.
44	CVE-2013-5149	264		+Info	2013-09-19	2013-10-22	4.3	None	Remote	Medium	Not required	Partial	None	None	The Push Notifications subsystem in Apple iOS before 7 provides the push-notification token to an app without user approval, which allows attackers to obtain sensitive information via an app that employs a crafted push-notification registration process.
45	CVE-2013-5148	264			2013-10-24	2013-10-24	7.2	None	Local	Low	Not required	Complete	Complete	Complete	Apple Keynote before 6.0 does not properly handle the interaction between Keynote presentation mode and the Screen Lock implementation, which allows physically proximate attackers to obtain access by visiting an unattended workstation on which this mode was enabled during a sleep operation.
46	CVE-2013-5147	362		Bypass	2013-09-19	2013-09-26	3.7	None	Local	High	Not required	Partial	Partial	Partial	Passcode Lock in Apple iOS before 7 does not properly manage the lock state, which allows physically proximate attackers to bypass an intended passcode requirement by leveraging a race condition involving phone calls and ejection of a SIM card.
47	CVE-2013-5145	264			2013-09-19	2013-10-22	6.3	None	Local	Medium	Not required	None	Complete	Complete	kextd in Kext Management in Apple iOS before 7 does not properly verify authorization for IPC messages, which allows local users to (1) load or (2) unload kernel extensions via a crafted message.
48	CVE-2013-5144	264		Bypass	2013-10-23	2013-10-24	3.3	None	Local	Medium	Not required	Partial	Partial	None	Passcode Lock in Apple iOS before 7.0.3 on iPhone devices allows physically proximate attackers to bypass an intended passcode requirement, and dial arbitrary telephone numbers, by tapping the emergency-call button during a certain notification and camera-pane state to trigger a NULL pointer dereference.
49	CVE-2013-5143				2013-10-24	2013-10-24	6.8	None	Remote	Medium	Not required	Partial	Partial	Partial	The RADIUS service in Server App in Apple OS X Server before 3.0 selects a fallback X.509 certificate in unspecified circumstances, which might allow man-in-the-middle attackers to hijack RADIUS sessions by leveraging knowledge of the private key that matches this fallback certificate.
50	CVE-2013-5142	200		+Info	2013-09-19	2013-10-22	4.9	None	Local	Low	Not required	Complete	None	None	The kernel in Apple iOS before 7 does not initialize unspecified kernel data structures, which allows local users to obtain sensitive information from kernel stack memory via the (1) msgctl API or (2) segctl API.
